"","loadings_1","loadings_2","loadings_3","weighted_loading_1","weighted_loading_2","weighted_loading_3","wavenumber"
"V442",0.00119382013095279,-0.00554413535962784,-0.00181424704535878,0.0005670243719895,-0.00285295214932541,0.00587259524852849,6646.40778
"V443",0.0010608882055113,-0.00537041083333405,-0.00183446327371186,0.000272891933275545,-0.00358667975395011,0.00389238853056961,6644.47905
"V444",0.000848098721372965,-0.00511391365369267,-0.00236386694891575,-0.000147585549791956,-0.00453200191744734,0.0012698251402041,6642.55032
"V445",0.000729774981279168,-0.00509595238262367,-0.00271926668607357,-0.000285313108553603,-0.00462032122302963,0.00103790380275526,6640.62159
"V446",0.000863260839707977,-0.0054265048473996,-0.00240813549164459,-8.09654614786815e-05,-0.00429778347555452,0.0024630518427116,6638.69286
"V447",0.00112747435636002,-0.00597865251154598,-0.00214016709230098,5.79911541562786e-05,-0.00486790849612833,0.00242382235527549,6636.76413
"V448",0.00122420465057831,-0.00643945394391574,-0.00211330038430166,-0.000108297283673579,-0.00606507654677171,0.000816951783590158,6634.8354
"V449",0.00122324461227957,-0.00626918885758742,-0.00184205046305759,-0.000212534890843286,-0.00653515943720937,-0.000580390646075995,6632.90666
"V450",0.00121355646227757,-0.00597929961301434,-0.0017774947874573,-0.000202029288492062,-0.00644324463345516,-0.00101240276477241,6630.97793
"V451",0.00113766127009146,-0.00613383465532483,-0.00240870067422522,-0.000260623881850049,-0.00636449843917183,-0.000503345530635713,6629.0492
"V452",0.00121454254751016,-0.00621274228168241,-0.00311895097496572,-5.24564861907102e-05,-0.00576693055863811,0.00097283298902345,6627.12047
"V453",0.00140571794931344,-0.00634884785362972,-0.00326372234649461,0.000326064291188956,-0.00491420080692301,0.00313063094238701,6625.19174
"V454",0.00148794885884443,-0.00669690119383974,-0.0031613672546617,0.000420502002598106,-0.0048586397710406,0.00401138252340325,6623.26301
"V455",0.00147959625244595,-0.00661705469965775,-0.00319961531342453,0.000291410924833905,-0.00540819850123822,0.00263791894205334,6621.33428
"V456",0.00129595850406978,-0.00621433763830044,-0.0030331980703385,0.000130390951724023,-0.00530525040429248,0.00198377477627509,6619.40555
"V457",0.000991159176289685,-0.0059742761711525,-0.00267764403154785,3.41301700895568e-05,-0.00435605685131216,0.00353121521135807,6617.47681
"V458",0.00096916645902217,-0.00583174961405084,-0.0026056708343161,0.000172633852083785,-0.0036255341241161,0.00481431756627401,6615.54808
"V459",0.00127149353506977,-0.00587577655969627,-0.00286078712534854,0.00039365400988464,-0.00399561439962842,0.00410281668130527,6613.61935
"V460",0.00150657515375375,-0.00622376964874589,-0.00327970141106755,0.000346645233575453,-0.00527958990072452,0.00206035229439618,6611.69062
"V461",0.00170438711898802,-0.00637550686288702,-0.00354854598627115,0.000350059639819121,-0.00616441869194542,0.000460628390124683,6609.76189
"V462",0.00211482384745624,-0.00586504322295225,-0.00339333668197302,0.000853742825448645,-0.00573999386683916,0.000272877837424778,6607.83316
"V463",0.00238075564109314,-0.0051980392694403,-0.00336063500069359,0.00130103001256561,-0.0049145283906903,0.000618666404085607,6605.90443
"V464",0.00215763067039233,-0.00518451538145528,-0.00388498867607024,0.00105779331183041,-0.00500606985791908,0.000389396875555737,6603.9757
"V465",0.00173281906890437,-0.00547875755928431,-0.00424169604680839,0.000471432856487528,-0.00574138298541815,-0.000573090982342715,6602.04696
"V466",0.00147203695979842,-0.00493725642626195,-0.00387171979885091,0.000202136946481341,-0.00578013478970197,-0.00183929635606978,6600.11823
"V467",0.00126945065998984,-0.00371261228140779,-0.00329808084782288,0.000215628725786688,-0.00479662395476936,-0.00236548807898414,6598.1895
"V468",0.000931256562358457,-0.00327180103175709,-0.00306243168329339,7.84155535094379e-05,-0.0038818300131019,-0.00133118149801019,6596.26077
"V469",0.000732144703540555,-0.00387607541983701,-0.00298788965996542,-5.87611783096383e-05,-0.00359992326570734,0.00060260848165388,6594.33204
"V470",0.000972628295739524,-0.004441729757324,-0.00299306258485811,0.000212328169021811,-0.00346061671546622,0.00214094669059554,6592.40331
"V471",0.00143884519531669,-0.00468332619662149,-0.00323024059481176,0.000703543666193361,-0.00334683195908085,0.00291644570277503,6590.47458
"V472",0.00180685051377919,-0.00520575706128178,-0.00329232252105986,0.000995841575805889,-0.00369142525236612,0.0033045159287889,6588.54585
"V473",0.00216272208658843,-0.00605152307768866,-0.00292277300867738,0.00118623862647952,-0.0044446066305653,0.00350655052247387,6586.61711
"V474",0.00249686994808955,-0.00637625017532401,-0.00252680353191577,0.00145021028675326,-0.00476402382709241,0.00351813758198697,6584.68838
"V475",0.00232806092148115,-0.00598291659329764,-0.00236568525190916,0.00137645362887944,-0.00433137913254581,0.00360392076156274,6582.75965
"V476",0.00168752552484872,-0.00561072856827224,-0.00251725973524916,0.000775622492016245,-0.00415065941383971,0.00318610607632318,6580.83092
"V477",0.00134363500848104,-0.00551115596681918,-0.00299010367386607,0.000333792471433937,-0.00459644532584897,0.00199604595605976,6578.90219
"V478",0.0014984271900416,-0.00547748054229022,-0.00333779682410388,0.000500633060753872,-0.00454160524385816,0.00204223064774904,6576.97346
"V479",0.00170234974709463,-0.00541461747369154,-0.00302559169318507,0.000879968188423257,-0.00374318939116262,0.00364732530217196,6575.04473
"V480",0.00182965546841238,-0.00536985672443781,-0.0022681666652363,0.00111795918817356,-0.00323938923219994,0.00464902323415377,6573.116
"V481",0.00184905883466695,-0.00543222792906359,-0.00171710070666863,0.00115801535300859,-0.00314538501271193,0.0049902595978178,6571.18726
"V482",0.00160825837799122,-0.0057565552358389,-0.00173738053969931,0.000866864840375365,-0.00337456062264298,0.00519789592693795,6569.25853
"V483",0.00112657400842603,-0.0064747512785852,-0.00216702947803779,0.000175286951544898,-0.00432992153304192,0.00468036398427312,6567.3298
"V484",0.000716889867694254,-0.00710411496591127,-0.00247476438396871,-0.000430372715445173,-0.00522193267201092,0.00410722493872184,6565.40107
"V485",0.000982623314025574,-0.00705133241839243,-0.00260104073658354,-0.00015648253540037,-0.00518480611101144,0.00407306105434092,6563.47234
"V486",0.00171495096947724,-0.0065971037644174,-0.00283735286911616,0.000692418822480628,-0.004654203932958,0.00423972038578266,6561.54361
"V487",0.00190969411144558,-0.00613878589954664,-0.00299996387520389,0.00108127679985747,-0.00377066199928151,0.00516762779709111,6559.61488
"V488",0.00153770425336337,-0.00567829646899656,-0.00291523853794552,0.000977490616960408,-0.00254989392509729,0.00682667825975427,6557.68615
"V489",0.00127173813578194,-0.00534412349794339,-0.00278039381294548,0.000817694587354391,-0.00206664531284678,0.00715198532127851,6555.75742
"V490",0.00116900587922987,-0.00508445147769625,-0.0028250133092628,0.000523672517331589,-0.00293732874789114,0.004685367645276,6553.82868
"V491",0.00108712359275344,-0.00506976776897495,-0.00319089747293491,0.000127276848123411,-0.00436888219799782,0.00152944521135736,6551.89995
"V492",0.0012743445974723,-0.00589450825042411,-0.00383839289740839,3.47525225975374e-05,-0.00564218379548392,0.000550612603964143,6549.97122
"V493",0.00170639805961986,-0.00673023086176606,-0.00432330944238826,0.000277259644083504,-0.00650493156021304,0.000491639366183567,6548.04249
"V494",0.00191438282738449,-0.00637744775398498,-0.00427301726854137,0.000505659348903973,-0.00641201000208359,-7.54203924821716e-05,6546.11376
"V495",0.00173633264403723,-0.00542750553634884,-0.00409641343023485,0.000544147187883177,-0.00542640566865805,2.400088463004e-06,6544.18503
"V496",0.00148309186720314,-0.00465128362762547,-0.00420740202023833,0.00050773935054233,-0.00443945897681224,0.000462235507833437,6542.2563
"V497",0.00151092775217646,-0.00419226164794227,-0.00407017029861889,0.000709878484067229,-0.00364609236499581,0.00119182934987288,6540.32757
"V498",0.00166237213181167,-0.00454340800431292,-0.0034509478335232,0.00092304595415739,-0.00336515073280013,0.00257114715480578,6538.39883
"V499",0.0015249144156019,-0.0055939528186017,-0.00306006034982568,0.00061351802253196,-0.00414835336920111,0.00315453084922866,6536.4701
"V500",0.00131051900142459,-0.00621132823278067,-0.00324940006335964,0.000223509506225914,-0.00494768197026977,0.00275747968723702,6534.54137
"V501",0.00141091445194936,-0.0059614680887045,-0.00359764240502174,0.000379681974295789,-0.00469380475458555,0.00276624558453756,6532.61264
"V502",0.00157232142058813,-0.00556510483383421,-0.00377531152789072,0.000689474753815874,-0.00401840513352967,0.00337514788147334,6530.68391
"V503",0.00144384823628758,-0.00557145088638535,-0.00397223074970933,0.00056771452284781,-0.00398785014912785,0.00345567188795722,6528.75518
"V504",0.00105817039984846,-0.00587755351675526,-0.00431777216570587,-6.21332914433565e-06,-0.00484469750139914,0.00225385819329362,6526.82645
"V505",0.000784702830378588,-0.00636937911481597,-0.00446621291741389,-0.00046303658064041,-0.00567926758207883,0.00150593452448425,6524.89772
"V506",0.000914943398957644,-0.00689033156136832,-0.00421109629360109,-0.000350360620137646,-0.00575921545289116,0.00246827754377618,6522.96898
"V507",0.00111331879897366,-0.00695953143981804,-0.00384604647861992,-0.000107145574214022,-0.00555512127653827,0.00306464919232868,6521.04025
"V508",0.00106160015392594,-0.00666574886437701,-0.00361632921760403,-0.000173392632985046,-0.00562124946672695,0.00227926592892248,6519.11152
"V509",0.0010466198823288,-0.00642538155799171,-0.00349641747164202,-0.000189432564464104,-0.00562607266295065,0.00174422075804982,6517.18279
"V510",0.00131158122986426,-0.00626459811156563,-0.00359744737262124,0.000117232588749421,-0.00543625171993557,0.00180758525283594,6515.25406
"V511",0.00169383976963754,-0.00639030978074206,-0.0037795391232359,0.000503144741665978,-0.00541962176780064,0.00211819759828343,6513.32533
"V512",0.00186244901326867,-0.00691716461779258,-0.00357072560597751,0.000609161370155517,-0.00570452116819777,0.00264618333415113,6511.3966
"V513",0.00162311998596988,-0.00736215052483368,-0.00331521699804884,0.000270739081524271,-0.00615555857369922,0.00263297798976258,6509.46787
"V514",0.00126905151357501,-0.00725562558177456,-0.00357915645325348,-0.000105362240413933,-0.00625584429606017,0.00218168380568715,6507.53913
"V515",0.00133428412113624,-0.00647971618657416,-0.00403933083985576,7.67566655682007e-05,-0.00572381929184161,0.00164948878076752,6505.6104
"V516",0.00159951611972289,-0.00559101487344609,-0.00420517417628994,0.000465996882712989,-0.00515937783126981,0.000941901552175779,6503.68167
"V517",0.00141901702754458,-0.0057202759540323,-0.00411546931971355,0.000217202503849706,-0.00547023377142316,0.000545632318119672,6501.75294
"V518",0.000924505340619524,-0.00688062513074009,-0.00414523589325344,-0.000506067278732878,-0.00651145954768113,0.000805578765761024,6499.82421
"V519",0.00080070774910628,-0.00745413868344356,-0.00435838385556528,-0.000710249172548769,-0.00687734040240433,0.0012586667572921,6497.89548
"V520",0.00121112168280925,-0.00693717451586809,-0.00438802988522669,-0.00014657396513733,-0.0061797494024937,0.00165282360000256,6495.96675
"V521",0.00152687977255057,-0.00662174204423743,-0.00425300168127929,0.000306529525709434,-0.00555460181385679,0.00232867187282379,6494.03802
"V522",0.00142524690669749,-0.00688173566382001,-0.00423029408969905,0.000219475735407017,-0.00548824302898526,0.00304082538671544,6492.10928
"V523",0.00138532460290463,-0.00707110445035123,-0.00420675798183248,0.000143951330268891,-0.00565029117640966,0.0031004434219318,6490.18055
"V524",0.0016128927294498,-0.00717902425738092,-0.00395016251338848,0.000307598866796077,-0.00594123504779064,0.00270105543282682,6488.25182
"V525",0.00171271650548081,-0.00701125168534076,-0.00353212500602614,0.000403044805285938,-0.00596116141270908,0.0022914661186853,6486.32309
"V526",0.00153857164303704,-0.0061630292479592,-0.00333234932674539,0.000362472467367538,-0.00535318662110266,0.00176720705759718,6484.39436
"V527",0.00142866073674385,-0.00565450098132436,-0.00349316249447965,0.000346033600661255,-0.00492773502474476,0.00158592038143771,6482.46563
"V528",0.00152018121692482,-0.00623451096516809,-0.00375072065946659,0.000373971634366599,-0.0052171397865639,0.00222006778527328,6480.5369
"V529",0.00166679836193049,-0.00682868790464834,-0.00388832079511656,0.000468657498211122,-0.00545351257321287,0.00300085408022962,6478.60817
"V530",0.00178506429894553,-0.00708249882859362,-0.00381519752271653,0.00060982007071138,-0.00534929520338265,0.00378212948682986,6476.67944
"V531",0.00183037005325632,-0.00746070327889956,-0.00364361137936993,0.000614383475712727,-0.00553473993776187,0.00420276223584724,6474.7507
"V532",0.00173172858627791,-0.00755993839900393,-0.00354050670951128,0.000454295737620737,-0.00581442158642436,0.0038089988450208,6472.82197
"V533",0.00144920084543598,-0.00729289409582621,-0.00356854518634811,0.000226569827037032,-0.00556498307764955,0.00377058016577173,6470.89324
"V534",0.00128155349633652,-0.00718959711380279,-0.00370330179181899,0.000137379141160292,-0.00520787615283505,0.00432443434350224,6468.96451
"V535",0.00145240295172169,-0.00758705806282158,-0.00373183388028719,0.000249380660554255,-0.00547573110090803,0.00460725551391582,6467.03578
"V536",0.00157448153998958,-0.00829146234907282,-0.00364979453407811,0.00017154624456291,-0.00638566424423822,0.00415875844210863,6465.10705
"V537",0.00147717144320051,-0.00858919108502116,-0.00363700789747238,-0.000114885983420876,-0.00724648115782007,0.00293000933880936,6463.17832
"V538",0.00144446175294952,-0.00833787136072579,-0.00370182363179688,-0.000224137280137646,-0.00759487142300076,0.00162134554319347,6461.24959
"V539",0.00148848499251789,-0.00808124053503897,-0.00376119664030921,-0.00013485942055285,-0.00738888843157735,0.00151082381070608,6459.32085
"V540",0.00140235444069403,-0.00807955058362407,-0.0038435957104,-7.80548453393505e-05,-0.00673829839157805,0.00292682832589561,6457.39212
"V541",0.00144154541668644,-0.00832868372544951,-0.00411401282489386,2.42302863938942e-06,-0.0065503750646176,0.00388055593987037,6455.46339
"V542",0.00203773182040984,-0.00851166912119082,-0.00431311919010879,0.000500945068700483,-0.00699490863434645,0.00330981569522981,6453.53466
"V543",0.00275308830081696,-0.00822262120159347,-0.00408103473675808,0.00123856121015825,-0.00689359054638951,0.00290015896391622,6451.60593
"V544",0.00279946622645886,-0.00763164443734441,-0.00375059139197967,0.00150179149346891,-0.00590655546989083,0.00376442199653077,6449.6772
"V545",0.00228772274381951,-0.00718196921474462,-0.00359655896783999,0.00119574964766971,-0.0049702745226274,0.00482627406800136,6447.74847
"V546",0.00176504649215408,-0.00708037210560968,-0.00368834586332496,0.000668298411923004,-0.00499200855784196,0.0045571456454065,6445.81974
"V547",0.00143862543661726,-0.0072133921387916,-0.00415144252778725,0.000186198881946645,-0.00570060179878953,0.00330115219532659,6443.891
"V548",0.00133873152917692,-0.00756049225094012,-0.00465499583120955,-6.97273227489052e-05,-0.0064108055157941,0.00250880164244038,6441.96227
"V549",0.00141444268780346,-0.00820563553223877,-0.00487684651213054,-0.00013372394450112,-0.00704670581762176,0.00252897131246351,6440.03354
"V550",0.00155282140617823,-0.00859326587290306,-0.00477962632992111,-7.15688442290357e-05,-0.00739364871247338,0.00261775787297694,6438.10481
"V551",0.00157275472177228,-0.00838995875532579,-0.00426980262370451,-2.48774664667825e-05,-0.00727185549692763,0.00243988140885263,6436.17608
"V552",0.00136244295230263,-0.00780195223147919,-0.00357643165247886,-8.41801690830078e-05,-0.00658451574440653,0.00265664251396864,6434.24735
"V553",0.00109353146094575,-0.00692369478569516,-0.00333602914940599,-0.000120336249987124,-0.00552509560790681,0.00305196868597909,6432.31862
"V554",0.00103988067276565,-0.00671963478883367,-0.0038294970587421,-8.76430907295691e-05,-0.00513208856071343,0.00346428158454159,6430.38989
"V555",0.00132326250294049,-0.00758207695142796,-0.00461718798145733,9.52674326106419e-05,-0.00558939834094151,0.00434834569976081,6428.46115
"V556",0.00159831023684038,-0.00817124523515311,-0.00501621336966992,0.000292010914051408,-0.00594581154597669,0.00485625477260018,6426.53242
"V557",0.00151702270548442,-0.00809715988272634,-0.00475670120644318,0.000181433930100133,-0.00607912675358531,0.00440367334345656,6424.60369
"V558",0.00136816854538617,-0.00804578947646114,-0.0041713295891238,-1.70074980316347e-06,-0.00623515953022623,0.00395108619078651,6422.67496
"V559",0.00137369607836368,-0.00817204723057266,-0.00361459468595286,1.50074929020446e-05,-0.00618426890215087,0.00433765249498039,6420.74623
"V560",0.0014758558781008,-0.00822032490713136,-0.00340588839826887,0.000152462256483991,-0.00602361873577447,0.00479356670141902,6418.8175
"V561",0.00168839974126782,-0.00791160283267562,-0.00388807247375101,0.000379117409023255,-0.0059593891477969,0.0042600447141771,6416.88877
"V562",0.00176161203276878,-0.00738302647817302,-0.00449439723699372,0.000496129106373215,-0.0057600297755147,0.00354164023018616,6414.96004
"V563",0.00140911271938586,-0.00688225435403881,-0.0043957937768921,0.000274809385211633,-0.00516294676366646,0.0037518061005014,6413.0313
"V564",0.00107025088865787,-0.00639563632426101,-0.00394944286880114,9.39525573802106e-05,-0.0044437639897378,0.00425929983271821,6411.10257
"V565",0.00124630356178684,-0.00628202808381669,-0.00384512054485604,0.000249105524313843,-0.00453889204518106,0.00380380361279081,6409.17384
"V566",0.00147249787607236,-0.00655114817207113,-0.00392782197307024,0.000269568766792749,-0.00547530696997967,0.00234765879461006,6407.24511
"V567",0.00134691876722581,-0.00631034945206878,-0.00374505026617238,5.11695804750899e-05,-0.00589779106585126,0.000900268851769936,6405.31638
"V568",0.00129152609022053,-0.00581478112595069,-0.00351156600610859,1.15761447716525e-05,-0.00582587851892473,-2.42162989873815e-05,6403.38765
"V569",0.00143974142356077,-0.00627831826750822,-0.00369109849832254,2.57500660434037e-05,-0.00643598752044686,-0.000344059706563972,6401.45892
"V570",0.00146911756166124,-0.00706706474435825,-0.00402644798491341,-8.37531719306811e-05,-0.00706811721948027,-2.296670244237e-06,6399.53019
"V571",0.00138958335942266,-0.0066481836029182,-0.00418286678174445,-1.97220195329777e-05,-0.00641465860681241,0.000509589156655494,6397.60146
"V572",0.00136898057523023,-0.00597592846755843,-0.0043349839029856,9.11810187291758e-05,-0.00581609071056316,0.000348791731708364,6395.67272
"V573",0.0014203960190886,-0.00662647538994915,-0.0046451343668629,-0.000106120774887751,-0.00694816342656729,-0.000701975111958265,6393.74399
"V574",0.00157404518360121,-0.00759969531358986,-0.00491869843849801,-0.000192407159328393,-0.00804026500877637,-0.000961394039875597,6391.81526
"V575",0.00167873405768887,-0.00765976868310121,-0.0048296777891921,4.68337204141729e-05,-0.00742783196621061,0.000506123275575095,6389.88653
"V576",0.00158291972882672,-0.00726727899084312,-0.00459126584136377,0.000120646101693606,-0.00665575129980364,0.00133445192396931,6387.9578
"V577",0.00162399298960598,-0.0071642771442903,-0.00462567061138991,0.00014178135181031,-0.00674650205802045,0.000911652531566624,6386.02907
"V578",0.00194497261124677,-0.00745990300089013,-0.00471193973906485,0.000427393438459462,-0.00690748254253688,0.0012054704215216,6384.10034
"V579",0.00203800199800365,-0.00752594692668419,-0.00442360723867017,0.00058504080558074,-0.00661336439746421,0.00199140207343411,6382.17161
"V580",0.0016906059423308,-0.00725813078952744,-0.00394006994513774,0.000379350190546855,-0.00596837145413173,0.00281446261844763,6380.24287
"V581",0.00141931866409229,-0.00715775879834242,-0.00378356040879042,0.000239072847029686,-0.00537206066309443,0.00389668096330945,6378.31414
"V582",0.00150651359396188,-0.00698418950800941,-0.00406392148075011,0.000376709905312792,-0.0051424659719754,0.00401893741214331,6376.38541
"V583",0.00176657496415715,-0.0066733511700533,-0.00441711632859447,0.000572035412441549,-0.00543712067732874,0.00269765406155474,6374.45668
"V584",0.00215808059696061,-0.00669043022199762,-0.00450165589309624,0.000811994166129793,-0.0061269083606571,0.00122969547100373,6372.52795
"V585",0.00250478152238809,-0.00688060073408805,-0.00430615327134661,0.00104014605735262,-0.00666650154886563,0.000467198908286002,6370.59922
"V586",0.0025088607643836,-0.00697369509002438,-0.00398721587215455,0.00103243583550757,-0.00672016300991154,0.000553247836609679,6368.67049
"V587",0.00225986888315527,-0.00699143807312486,-0.00361956570774228,0.000922983484800521,-0.00608502852180491,0.00197793164134082,6366.74176
"V588",0.00199946893364327,-0.0066016318372952,-0.00340860258832095,0.000929002752333281,-0.00487238266863797,0.00377350022566358,6364.81302
"V589",0.00189909468491604,-0.00586687065692931,-0.0035571828326139,0.00102946533749952,-0.00395824458023131,0.00416492953223154,6362.88429
"V590",0.00192362922730157,-0.00533376459697937,-0.00380989954820621,0.00110941493264675,-0.00370601489995564,0.00355201202948236,6360.95556
"V591",0.00189268581486271,-0.00520557434961966,-0.00390816187127791,0.00102159657039816,-0.00396488951418536,0.0027073741548328,6359.02683
"V592",0.00184129985074735,-0.00589017222975321,-0.00394732058880855,0.000709279018508042,-0.00515255762381035,0.00160959388179983,6357.0981
"V593",0.0018552800886636,-0.00740380154992938,-0.0040985492349727,0.000288031049235726,-0.00713356217176614,0.000589705852091848,6355.16937
"V594",0.00177554334850976,-0.00862095699806662,-0.00437567956446449,-7.06780706284735e-05,-0.00840334557236463,0.000474863182748283,6353.24064
"V595",0.00154435981651493,-0.00860785683618139,-0.0045219309990102,-0.000204542848413423,-0.00796038509437418,0.00141288763244999,6351.31191
"V596",0.00145867577319585,-0.00768954953387442,-0.00436762075159682,1.22434702880297e-05,-0.00658364720632432,0.00241325701247125,6349.38317
"V597",0.00160144537179652,-0.00682740172351909,-0.00419144837319128,0.000369158998809814,-0.00560893082973583,0.00265889975602876,6347.45444
"V598",0.00176084822488295,-0.00652752543867251,-0.00429653772110725,0.000534983475370853,-0.00557970187559558,0.0020683036857767,6345.52571
"V599",0.00189250794615508,-0.00669602932328988,-0.00452889998023358,0.000606074589197678,-0.00585538871029679,0.00183441322414778,6343.59698
"V600",0.00205448994089815,-0.00698869382383563,-0.00448770779529104,0.000849788712300785,-0.00548337302904939,0.00328485244450501,6341.66825
"V601",0.0021177311416898,-0.00734917384032864,-0.00403175452100491,0.00107403238748706,-0.0047505468272088,0.00567062271774147,6339.73952
"V602",0.00185941096556453,-0.00772928972814638,-0.00350800440944427,0.000886885160328422,-0.0044265927882344,0.00720701670640887,6337.81079
"V603",0.00154326996510577,-0.00795733826376532,-0.00353443818054577,0.000439410318713403,-0.00502437788656636,0.00640019197107183,6335.88206
"V604",0.00162602936000176,-0.00819774110573662,-0.00416947445043246,0.000196423988260566,-0.00650705697936144,0.00368934509152115,6333.95332
"V605",0.00187818279216428,-0.00810721010160593,-0.00463075562589166,0.00028998281619329,-0.0072289234095957,0.0019165630324237,6332.02459
"V606",0.0017799706599687,-0.00728106147356245,-0.00444328576597497,0.000374390129772133,-0.00639770441540135,0.00192762738807662,6330.09586
"V607",0.0014157437311107,-0.0062529118776997,-0.00405771293299007,0.000241239745145226,-0.00534592588292821,0.00197918953380298,6328.16713
"V608",0.00124756038485732,-0.00563145106427067,-0.00404644177539528,0.000207775668434829,-0.00473273151442465,0.00196115081945396,6326.2384
"V609",0.00124199587112956,-0.00568733037856225,-0.00430240791786293,0.000254568112252255,-0.00449442119974142,0.00260311997661502,6324.30967
"V610",0.00110393648234583,-0.00629674009746375,-0.00424602409676759,7.41556239044787e-05,-0.00468719749840634,0.00351228120900267,6322.38094
"V611",0.00100905061662726,-0.00708603957120365,-0.0035263799070246,-7.30685092384901e-05,-0.00492542274228384,0.00471481394311287,6320.45221
"V612",0.0010926548726291,-0.00741983130298754,-0.00260576746331104,3.81029193128148e-05,-0.00479994674304302,0.00571701010898263,6318.52348
"V613",0.00121383190694386,-0.00706320257286231,-0.00244388224667234,0.000167771037738864,-0.00476129833753139,0.00502312582183983,6316.59474
"V614",0.00131981070708803,-0.00687290833457068,-0.00321036442729579,0.00015880018550433,-0.00528450841534118,0.0034661444760507,6314.66601
"V615",0.00140281424603975,-0.00715063564463454,-0.00404292156629685,0.000172889397342457,-0.00559818200812877,0.00338770389708249,6312.73728
"V616",0.00148437022943389,-0.00724914241989066,-0.00439553309605498,0.000301904513847269,-0.00538216485441163,0.00407404577219746,6310.80855
"V617",0.00143485494238229,-0.00699212552140012,-0.0043589642591153,0.000252295281139539,-0.00538259246174266,0.00351226039249542,6308.87982
"V618",0.00124192043233522,-0.00672275211325744,-0.00409151133399511,4.15640235569813e-05,-0.00546359694909967,0.00274767938722464,6306.95109
"V619",0.00125469136058918,-0.00658609473441756,-0.00386528387066609,0.000125112013837709,-0.00514144484716745,0.00315245875166514,6305.02236
"V620",0.00144134465979233,-0.00653452186767552,-0.00384459755176467,0.000350894197159187,-0.00496334403450285,0.00342856311021878,6303.09363
"V621",0.00142583434055444,-0.00663228225866068,-0.0039940441960254,0.000205487189179466,-0.00555458772439192,0.0023517030639473,6301.16489
"V622",0.00129513006674764,-0.00673748872652257,-0.00416773499334683,-8.06599838593171e-05,-0.00626210871048594,0.00103735576705993,6299.23616
"V623",0.00132302870512535,-0.00682294751491342,-0.00422141481846016,-9.56721896862141e-05,-0.00645742366508198,0.000797631917264628,6297.30743
"V624",0.00149924526933947,-0.00711759113277619,-0.00418960431041815,7.29789636662917e-05,-0.0064918587340331,0.0013654488842088,6295.3787
"V625",0.00168687967993689,-0.00735894275758411,-0.00413396416942679,0.000242109264378806,-0.00657608288410522,0.00170832634346697,6293.44997
"V626",0.00181237322597088,-0.00723770803066564,-0.00410678268959677,0.000362045685839223,-0.00660137694563888,0.00138857692486836,6291.52124
"V627",0.00195356046370684,-0.00707102951423402,-0.00410915810208178,0.000529721571781555,-0.00648081000696319,0.00128795403476,6289.59251
"V628",0.00205725191054201,-0.00708866463444022,-0.00400988608235337,0.000730712784668839,-0.00603793595633725,0.00229285922225512,6287.66378
"V629",0.00190291217579196,-0.00691391175225948,-0.00376899884696973,0.000781063086305345,-0.00510625945581275,0.00394458847932235,6285.73504
"V630",0.00159291862069066,-0.0065333914836547,-0.00356280056397107,0.000615257369033426,-0.00444996752026694,0.00454636667664346,6283.80631
"V631",0.00135662959390156,-0.00640730865825693,-0.00375296348209915,0.000250094530053979,-0.00503655543861588,0.00299120432000039,6281.87758
"V632",0.00135150045398858,-0.0067636323004037,-0.0042564593838042,3.30443799710728e-06,-0.00613651044464092,0.00136848090323325,6279.94885
"V633",0.00164131933190315,-0.00739557687726391,-0.00452186552696649,0.00023201935432095,-0.00641463402167483,0.00214057531674442,6278.02012
"V634",0.00190302735807645,-0.00771347418819372,-0.00449381072434437,0.000545776011676335,-0.00617772709932111,0.00335124751913162,6276.09139
"V635",0.0019813679420974,-0.0076519417153391,-0.00448657536715455,0.000626521505858467,-0.00616678080060231,0.00324086033897461,6274.16266
"V636",0.00217698314525666,-0.00765445181079018,-0.00463541073405105,0.000806938583917374,-0.00623595727962392,0.00309538355170343,6272.23393
"V637",0.00235965109233102,-0.00748065992168973,-0.00489695174545058,0.000984641356098945,-0.00625855699600616,0.00266682543466653,6270.30519
"V638",0.00223867131430614,-0.00701840671452615,-0.00513593231871145,0.000796797879002772,-0.00656289685671744,0.000993995881211148,6268.37646
"V639",0.00204152663076773,-0.00685733004365643,-0.00516130191481733,0.000515702530157899,-0.00694501053186342,-0.000191332948445101,6266.44773
"V640",0.00176959129281813,-0.00717846316049884,-0.00493182390857359,0.000220154242568632,-0.00705248830985257,0.000274897415570669,6264.519
"V641",0.0012586849279332,-0.00752142727311565,-0.00467081221366943,-0.000301714210254204,-0.00710238384902352,0.000914420248992987,6262.59027
"V642",0.00093287871360896,-0.00755796876135565,-0.00445123422438402,-0.000623150563255106,-0.0070824937890217,0.00103756297699581,6260.66154
"V643",0.00104826873665086,-0.00735556560537467,-0.0041808862307219,-0.000442074938657489,-0.00678351621066657,0.00124830392238839,6258.73281
"V644",0.00132552663405893,-0.0070606459940868,-0.00403417713995864,-8.20241445784029e-05,-0.00640667228801918,0.00142707596577328,6256.80408
"V645",0.00154891393522149,-0.00681867186632234,-0.00404584273586973,0.000223993058476472,-0.0060305702598368,0.0017197646492022,6254.87534
"V646",0.00156565414394774,-0.00688522630529197,-0.00408486143186071,0.000274125518253127,-0.00587858056775172,0.00219666314526612,6252.94661
"V647",0.00150533905186805,-0.0072506653711837,-0.004282140699296,9.59005047124037e-05,-0.00641526474126213,0.00182297873705289,6251.01788
