7496.94889	-0.00831
7495.02016	0.00187
7493.09144	0.00932
7491.16272	0.01259
7489.23399	0.01254
7487.30527	0.01032
7485.37654	0.00737
7483.44782	0.00434
7481.51910	0.00190
7479.59037	0.00148
7477.66165	0.00379
7475.73293	0.00701
7473.80420	0.00666
7471.87548	0.00245
7469.94676	-0.00008
7468.01803	0.00262
7466.08931	0.00923
7464.16058	0.01530
7462.23186	0.01707
7460.30314	0.01428
7458.37441	0.00893
7456.44569	0.00573
7454.51697	0.00692
7452.58824	0.00730
7450.65952	0.00555
7448.73079	0.00609
7446.80207	0.00766
7444.87335	0.00736
7442.94462	0.00643
7441.01590	0.00606
7439.08718	0.00612
7437.15845	0.00569
7435.22973	0.00567
7433.30101	0.00870
7431.37228	0.01191
7429.44356	0.00996
7427.51483	0.00506
7425.58611	0.00334
7423.65739	0.00654
7421.72866	0.01049
7419.79994	0.01068
7417.87122	0.01057
7415.94249	0.01514
7414.01377	0.01935
7412.08505	0.01801
7410.15632	0.01385
7408.22760	0.00885
7406.29887	0.00297
7404.37015	-0.00162
7402.44143	-0.00449
7400.51270	-0.00664
7398.58398	-0.00485
7396.65526	0.00234
7394.72653	0.00812
7392.79781	0.00714
7390.86908	0.00280
7388.94036	0.00046
7387.01164	0.00246
7385.08291	0.00862
7383.15419	0.01538
7381.22547	0.01800
7379.29674	0.01659
7377.36802	0.01512
7375.43930	0.01475
7373.51057	0.01320
7371.58185	0.00962
7369.65312	0.00491
7367.72440	-0.00149
7365.79568	-0.00728
7363.86695	-0.00694
7361.93823	-0.00108
7360.00951	0.00489
7358.08078	0.00740
7356.15206	0.00548
7354.22334	0.00143
7352.29461	-0.00096
7350.36589	0.00030
7348.43716	0.00567
7346.50844	0.01145
7344.57972	0.01195
7342.65099	0.00756
7340.72227	0.00199
7338.79355	-0.00238
7336.86482	-0.00296
7334.93610	0.00063
7333.00737	0.00497
7331.07865	0.00563
7329.14993	0.00248
7327.22120	0.00055
7325.29248	0.00200
7323.36376	0.00356
7321.43503	0.00357
7319.50631	0.00370
7317.57759	0.00507
7315.64886	0.00653
7313.72014	0.00703
7311.79141	0.00710
7309.86269	0.00713
7307.93397	0.00678
7306.00524	0.00659
7304.07652	0.00734
7302.14780	0.00797
7300.21907	0.00672
7298.29035	0.00205
7296.36163	-0.00492
7294.43290	-0.00756
7292.50418	-0.00119
7290.57545	0.00796
7288.64673	0.01097
7286.71801	0.00787
7284.78928	0.00365
7282.86056	0.00062
7280.93184	-0.00047
7279.00311	0.00236
7277.07439	0.00748
7275.14566	0.00874
7273.21694	0.00530
7271.28822	0.00289
7269.35949	0.00362
7267.43077	0.00552
7265.50205	0.00693
7263.57332	0.00688
7261.64460	0.00614
7259.71588	0.00481
7257.78715	0.00191
7255.85843	-0.00067
7253.92970	-0.00158
7252.00098	-0.00198
7250.07226	-0.00131
7248.14353	-0.00003
7246.21481	-0.00210
7244.28609	-0.00705
7242.35736	-0.00817
7240.42864	-0.00442
7238.49992	-0.00141
7236.57119	0.00002
7234.64247	0.00219
7232.71374	0.00289
7230.78502	-0.00104
7228.85630	-0.00624
7226.92757	-0.00809
7224.99885	-0.00643
7223.07013	-0.00265
7221.14140	0.00178
7219.21268	0.00465
7217.28396	0.00447
7215.35523	0.00130
7213.42651	-0.00396
7211.49778	-0.00878
7209.56906	-0.01100
7207.64034	-0.01305
7205.71161	-0.01593
7203.78289	-0.01533
7201.85417	-0.01212
7199.92544	-0.01235
7197.99672	-0.01542
7196.06799	-0.01546
7194.13927	-0.01071
7192.21055	-0.00527
7190.28182	-0.00403
7188.35310	-0.00733
7186.42438	-0.00971
7184.49565	-0.00699
7182.56693	-0.00219
7180.63821	-0.00032
7178.70948	-0.00113
7176.78076	-0.00229
7174.85203	-0.00434
7172.92331	-0.00709
